,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.523,0.788,7,-5.854,1,0.0596,0.000398,0.865,0.132,0.423,130.5,audio_features,3rQAnI7nIAXNFcK4jYIAc7,spotify:track:3rQAnI7nIAXNFcK4jYIAc7,https://api.spotify.com/v1/tracks/3rQAnI7nIAXNFcK4jYIAc7,https://api.spotify.com/v1/audio-analysis/3rQAnI7nIAXNFcK4jYIAc7,163720,4,Reverberation (Doubt) [2008 Remastered Original Mono LP Version],13th Floor Elevators,163720,2023-06-03 16:31:00
0,0.584,0.284,7,-12.714,1,0.0409,0.305,0.000903,0.162,0.386,139.087,audio_features,3tRFo1mXVNC5Wwrv7T8trF,spotify:track:3tRFo1mXVNC5Wwrv7T8trF,https://api.spotify.com/v1/tracks/3tRFo1mXVNC5Wwrv7T8trF,https://api.spotify.com/v1/audio-analysis/3tRFo1mXVNC5Wwrv7T8trF,86693,4,The Good Mr. Square,The Pretty Things,86693,2023-06-03 16:32:00
0,0.626,0.434,2,-12.835,1,0.0573,0.801,2.58e-05,0.112,0.544,121.943,audio_features,4rpBtNVtYk6ax7JgtreTbD,spotify:track:4rpBtNVtYk6ax7JgtreTbD,https://api.spotify.com/v1/tracks/4rpBtNVtYk6ax7JgtreTbD,https://api.spotify.com/v1/audio-analysis/4rpBtNVtYk6ax7JgtreTbD,190726,4,Razor Boy,Steely Dan,5480,2023-06-03 16:33:00
0,0.576,0.672,7,-11.526,1,0.48,0.0217,0.0451,0.127,0.507,181.116,audio_features,1EYzr2S8PJmqUsRMkX3cSP,spotify:track:1EYzr2S8PJmqUsRMkX3cSP,https://api.spotify.com/v1/tracks/1EYzr2S8PJmqUsRMkX3cSP,https://api.spotify.com/v1/audio-analysis/1EYzr2S8PJmqUsRMkX3cSP,218000,4,I Found Out,Kaleidoscope,2340,2023-06-03 16:33:00
0,0.354,0.331,9,-16.891,0,0.0298,0.408,0.92,0.234,0.3,129.008,audio_features,1jnxRJSuS9QIfjRuzKOvIC,spotify:track:1jnxRJSuS9QIfjRuzKOvIC,https://api.spotify.com/v1/tracks/1jnxRJSuS9QIfjRuzKOvIC,https://api.spotify.com/v1/audio-analysis/1jnxRJSuS9QIfjRuzKOvIC,63267,4,Priscilla,Soft Machine,63266,2023-06-03 16:33:00
0,0.309,0.337,2,-12.156,1,0.0351,0.369,0.797,0.302,0.203,79.692,audio_features,7gJrSRwyM5DapNTCiVVcXM,spotify:track:7gJrSRwyM5DapNTCiVVcXM,https://api.spotify.com/v1/tracks/7gJrSRwyM5DapNTCiVVcXM,https://api.spotify.com/v1/audio-analysis/7gJrSRwyM5DapNTCiVVcXM,358408,4,Fifth Horseman of the Apocalypse,Ultimate Spinach,15681,2023-06-03 16:34:00
0,0.485,0.943,4,-4.423,1,0.0416,0.0639,0.179,0.144,0.889,141.982,audio_features,42o3gy9e8dzBHvQE991ad8,spotify:track:42o3gy9e8dzBHvQE991ad8,https://api.spotify.com/v1/tracks/42o3gy9e8dzBHvQE991ad8,https://api.spotify.com/v1/audio-analysis/42o3gy9e8dzBHvQE991ad8,271933,4,Rocks Off,The Rolling Stones,7684,2023-06-03 16:34:00
0,0.417,0.5,7,-6.449,1,0.0263,0.575,0.0883,0.102,0.241,130.531,audio_features,3w7hnMNX4zVZeBJ6LisTjT,spotify:track:3w7hnMNX4zVZeBJ6LisTjT,https://api.spotify.com/v1/tracks/3w7hnMNX4zVZeBJ6LisTjT,https://api.spotify.com/v1/audio-analysis/3w7hnMNX4zVZeBJ6LisTjT,357200,4,Moonlight Mile - 2009 Mix,The Rolling Stones,2794,2023-06-03 20:25:00
0,0.644,0.776,6,-8.873,0,0.0426,0.0119,0.0,0.181,0.915,136.142,audio_features,2s8MwWqCv2dklJuZ0CyaMc,spotify:track:2s8MwWqCv2dklJuZ0CyaMc,https://api.spotify.com/v1/tracks/2s8MwWqCv2dklJuZ0CyaMc,https://api.spotify.com/v1/audio-analysis/2s8MwWqCv2dklJuZ0CyaMc,203960,4,Come Back Suzanne,Bill Wyman,203960,2023-06-04 06:07:00
0,0.447,0.305,2,-14.745,1,0.0428,0.755,0.945,0.1,0.512,136.801,audio_features,2mtc4jXbgV3nm8UPN2O7sk,spotify:track:2mtc4jXbgV3nm8UPN2O7sk,https://api.spotify.com/v1/tracks/2mtc4jXbgV3nm8UPN2O7sk,https://api.spotify.com/v1/audio-analysis/2mtc4jXbgV3nm8UPN2O7sk,169547,4,Joy Of A Toy,Soft Machine,52959,2023-06-04 06:18:00
